id,commonNames,scientificNameWithoutAuthor,scientificNameAuthorship,gbifId,powoId,iucnCategory
1559647,[],Gmelina neocaledonica,S.Moore,5607641.0,862958-1,
1378805,['Wild sage'],Gmelina philippensis,Cham.,6410769.0,862965-1,LC
1378850,"['Chinese hatplant', 'Cup-and-saucer-plant', ""Mandarin's-hat"", 'Chinese-hat plant', 'Cup-and-saucer plant', 'Cup and Saucer Plant', 'Hiba', 'Parasol Flower']",Holmskioldia sanguinea,Retz.,2925665.0,863073-1,
1482979,[],Dyckia niederleinii,Mez,2699674.0,86313-2,
1423111,[],Junellia minima,(Meyen) Moldenke,7297030.0,863136-1,
1696339,[],Junellia patagonica,(Speg.) Moldenke,4083912.0,863141-1,
1696342,[],Junellia seriphioides,(Gillies & Hook.) Moldenke,7296970.0,863148-1,
1696344,[],Junellia spathulata,(Gillies & Hook.) Moldenke,4083688.0,863151-1,
1378624,"[""Cat's claw clerodendrum""]",Kalaharia uncinata,(Schinz) Moldenke,7308498.0,863170-1,
1378806,[],Lantana angolensis,Moldenke,4086344.0,863203-1,
1406410,['Hammock shrubverbena'],Lantana canescens,Kunth,2925332.0,863236-1,
1418111,[],Dyckia remotiflora,A.Dietr.,2699629.0,86329-2,
1696390,[],Lantana grisebachii,Stuck. ex Seckt,7296983.0,863296-1,
1696398,[],Lantana horrida,Kunth,2925336.0,863305-1,
1696461,[],Lantana undulata,Schrank,7296956.0,863474-1,
1696462,['Velvet shrubverbena'],Lantana velutina,M.Martens & Galeotti,2925325.0,863478-1,
1362014,"['Common Lantana', 'లంజ పుట్నాల చెట్టు', 'شاه پسند']",Lantana viburnoides,(Forssk.) Vahl,7383157.0,863482-1,
1378826,[],Lippia chevalieri,Moldenke,8153018.0,863566-1,
1420911,[],Caladium humboldtii,(Raf.) Schott,2868514.0,86359-1,
1445329,['Pineland snakeherb'],Dyschoriste angusta,(A.Gray) Small,3173059.0,86363-2,
1696540,[],Lippia integrifolia,(Griseb.) Hieron.,7297704.0,863673-1,
1696543,"['Fever Tea', 'Musukudu', 'Verbena lippia', 'Lemonbush']",Lippia javanica,(Burm.f.) Spreng.,4086664.0,863680-1,
1378831,[],Lippia kituiensis,Vatke,4086601.0,863686-1,
1406414,['Mexican oregano'],Lippia origanoides,Kunth,7297353.0,863752-1,
1696615,[],Lippia salsa,Griseb.,4084286.0,863813-1,
1442752,['Swamp Snakeherb'],Dyschoriste humistrata,(Michx.) Kuntze,3173055.0,86382-2,
1400201,[],Lippia thymoides,Mart. & Schauer,7297738.0,863852-1,
1696634,[],Lippia turbinata,Griseb.,7297680.0,863862-1,
1442754,"['Blue twinflower', 'Oblongleaf twinflower', 'Oblongleaf snakeherb']",Dyschoriste oblongifolia,(Michx.) Kuntze,3173062.0,86393-2,
1414773,[],Oxera balansae,Dubard,3891123.0,863953-1,LC
1416020,[],Oxera coriacea,Dubard,3891064.0,863959-1,NT
1416983,[],Oxera crassifolia,Virot,3891037.0,863961-1,NT
1416022,[],Oxera glandulosa,Vieill.,3891022.0,863963-1,NT
1416023,[],Oxera gmelinoides,S.Moore,3891010.0,863964-1,VU
1416932,[],Oxera microcalyx,Guillaumin,3890954.0,863969-1,EN
1416990,[],Oxera morierei,Vieill.,8123364.0,863971-1,LC
1416913,[],Oxera neriifolia,(Montrouz.) Beauvis.,7307715.0,863973-1,LC
1416024,[],Oxera oreophila,Guillaumin,3890889.0,863977-1,NT
1414602,[],Oxera palmatinervia,Dubard,3890874.0,863979-1,LC
1417309,[],Oxera pancheri,Dubard,3890864.0,863980-1,EN
1414791,[],Oxera pulchella,Labill.,7307702.0,863982-1,LC
1416025,[],Oxera rugosa,Guillaumin,3890818.0,863984-1,EN
1416026,[],Oxera subverticillata,Vieill.,3890780.0,863989-1,LC
1414623,[],Oxera sulfurea,Dubard,3890771.0,863990-1,LC
1429869,['False elder'],Peronema canescens,Jack,3889106.0,863995-1,LC
1436057,['Bastard stopper'],Petitia domingensis,Jacq.,5341103.0,864000-1,
1561278,['Nong Noch Vine'],Petraeovitex bambusetorum,King & Gamble,3888831.0,864008-1,
1445384,[],Dyschoriste quadrangularis,(Oerst.) Kuntze,3771787.0,86403-2,
1442755,"[""Schied's snakeherb""]",Dyschoriste schiedeana,(Nees) Kuntze,6359663.0,86409-2,
1389376,"['Chinese rice-paper plant', 'Chinese rice-paper-plant', 'Rice-paper plant', 'Rice-paper-plant']",Tetrapanax papyrifer,(Hook.) K.Koch,3035275.0,86417-3,LC
1562007,[],Premna barbata,Wall. ex Schauer,8046605.0,864193-1,
1562050,[],Premna interrupta,Wall. ex Schauer,8026211.0,864283-1,
1562074,[],Premna microphylla,Turcz.,3896998.0,864334-1,LC
1562077,[],Premna mollissima,Roth,3896962.0,864338-1,
1430049,"['Fragrant premna', 'Agdao']",Premna odorata,Blanco,2925346.0,864355-1,LC
1562125,[],Premna scandens,Roxb.,3896151.0,864417-1,
1408564,"['Bastard guelder', 'Creek premna', 'Coastal premna', 'Headache Tree', 'Arani']",Premna serratifolia,L.,6411486.0,864424-1,LC
1562141,[],Premna tahitensis,Schauer,8320908.0,864449-1,LR/lc
1404852,[],Caladium schomburgkii,Schott,2868370.0,86446-1,
1356207,[],Priva adhaerens,(Forssk.) Chiov.,4086945.0,864489-1,
1378619,[],Priva curtisiae,Kobuski,4086799.0,864502-1,
1465459,[],Caladium smaragdinum,K.Koch & C.D.Bouché,2868342.0,86451-1,
1411838,"['Fetid-marigold', 'Stinking-marigold', 'Dogbane Dyssodia', 'Dogweed', 'Fetid Dogweed', 'Prairie Dogweed', 'Foetid Marigold']",Dyssodia papposa,(Vent.) Hitchc.,5405417.0,86460-2,
1696732,[],Stachytarpheta calderonii,Moldenke,4085028.0,864704-1,
1696740,[],Stachytarpheta crassifolia,Schrad.,7297175.0,864716-1,
1696746,['Perry Winkle'],Stachytarpheta frantzii,Pol.,7297130.0,864726-1,
1378855,"['Blue porterweed', 'Blue-vine', 'Brazilian tea', 'Burr-vine', 'Indian snakeweed', 'Jamaica Vervain', 'Jamaican Blue Spike', 'Jamaican Bluespike', 'Wild verbena', 'Bastard vervain', 'Light-blue snakeweed']",Stachytarpheta indica,(L.) Vahl,2925465.0,864749-1,LC
1378851,['Nettleleaf velvetberry'],Stachytarpheta urticifolia,Sims,2925457.0,864837-1,
1692566,[],Stilbe ericoides,(L.) L.,8053628.0,864851-1,
1406418,[],Tamonea spicata,Aubl.,3866449.0,864913-1,
1406419,"['Bankok teak', 'Indian-oak', 'Teak', 'Sagwan', 'सागौन', 'టేకు', 'সেগুন', 'தேக்கு']",Tectona grandis,L.f.,2925649.0,864923-1,EN
1430806,[],Teijsmanniodendron coriaceum,(C.B.Clarke) Kosterm.,3899638.0,864930-1,LC
1439498,['Gray vervain'],Verbena canescens,Kunth,2925489.0,865078-1,
1390638,"['Peace lilly', 'Wild calla', 'Wild calla-lily', 'Water arum', 'Bog arum', 'Water-Dragon', 'Marsh Calla', 'Squaw Claw']",Calla palustris,L.,2869101.0,86508-1,LC
1442762,['Yellow-aster'],Eastwoodia elegans,Brandegee,3087644.0,86517-2,
1398136,"['American blue vervain', 'Wild hyssop', 'American vervain', 'Blue vervain', ""Simpler's-joy"", 'Swamp Verbena', 'False Vervain', 'Ironweed', 'Swamp Vervain']",Verbena hastata,L.,2925527.0,865207-1,
1385998,[],Callopsis volkensii,Engl.,5330239.0,86525-1,NT
1439505,"['Vervain', 'Western vervain']",Verbena lasiostachys,Link,2925519.0,865260-1,
1439507,"['Mint-leaf vervain', 'Mint vervain', 'Mint-leaved Vervain']",Verbena menthifolia,Benth.,2925499.0,865298-1,
1385999,[],Cercestis afzelii,Schott,2872030.0,86537-1,
1356211,"['Veined verbena', 'Slender vervain', 'Wild verbena', 'Veined vervain', 'Tuberous vervain', 'Stiff verbena', 'Coarse Verbena', 'Sandpaper Verbena', 'Tuber Vervain', 'Verbena rigida Spreng.', 'Dreat Nokia']",Verbena rigida,Spreng.,2925496.0,865431-1,
1414170,"['Narrow-leaf vervain', 'Narrowleaf vervain', 'Narrow-Leaved Vervain', 'Simple Vervain']",Verbena simplex,Lehm.,2925500.0,865474-1,
1414171,"['Hoary vervain', 'Hoary verbena', 'Tall Vervain', 'Woolly Verbena', 'Mullein-Leaved Vervain', 'Woolly Vervain', 'New Mexico Vervain']",Verbena stricta,Vent.,2925531.0,865493-1,
1356324,"['Procumbent vervain', 'Trailing verbena', 'Trailing vervain', 'Supine vervain']",Verbena supina,L.,2925492.0,865505-1,
1439518,['Gulf vervain'],Verbena xutha,Lehm.,2925486.0,865557-1,
1356208,"['Lilac chastetree', 'Butterfly Bush', 'Chasteberry', 'Chastetree', ""Monk's Pepper"", ""Abraham's-bush"", 'Agnus-castus', 'Hemp Tree', 'Vitex', ""Abraham's balm"", ""Monks' Pepper Tree"", 'שיח אברהם', 'Skull tree', 'بنڑاں', 'Texas lilac', 'Hayıt', 'بنگرو، پنج انگشت']",Vitex agnus-castus,L.,2925562.0,865568-1,DD
1424333,['Milla'],Vitex altissima,L.f.,7409354.0,865578-1,
1414603,[],Vitex collina,(Montrouz.) Beauvis.,3881495.0,865660-1,
1403691,[],Vitex compressa,Turcz.,7306388.0,865663-1,LC
1564777,['Cuajado fiddlewood'],Vitex cooperi,Standl.,3881425.0,865667-1,EN
1410132,['Higuerillo'],Vitex divaricata,Sw.,2925557.0,865688-1,LC
1378634,"['Black plum', 'Prune fingerleaf', 'Dunya']",Vitex doniana,Sweet,3905809.0,865694-1,LC
1379704,['Plum fingerleaf'],Vitex ferruginea,Schumach. & Thonn.,8224102.0,865712-1,LC
1378648,[],Vitex fischeri,Gürke,3905630.0,865715-1,LC
1564794,[],Vitex gigantea,Kunth,7309552.0,865730-1,LC
1408828,"['Smooth chastetree', 'Black-plum']",Vitex glabrata,R.Br.,2925565.0,865735-1,LC
1406421,[],Vitex guianensis,Moldenke,3905326.0,865750-1,EN
1422624,"['Scrambling Fingerleaf', 'Three Fingerleaf']",Vitex harveyana,H.Pearson,7309513.0,865751-1,LC
1465497,['Tiger tauro'],Colocasia affinis,Schott,5330759.0,86578-1,
1564825,['Puriri'],Vitex lucens,Kirk,3904526.0,865843-1,LC
1564828,[],Vitex madiensis,Oliv.,7309412.0,865856-1,LC
1465498,['Fallax tauro'],Colocasia fallax,Schott,5330769.0,86589-1,LC
1378635,"['Chinese chastetree', 'Five-leaf chastetree', 'Five Leaved Chaste', 'Chinese Chaste Tree', 'Vitex', 'Common Chaste Tree', 'Five leaved chaste tree', 'Negundo', 'Negundo Chaste-tree', 'Chaste tree', 'Huang ping', 'Negundo chastetree', 'Ngũ trảo', 'Lagundi', 'వావిలి / సింధువార']",Vitex negundo,L.,2925564.0,865894-1,LC
1403694,[],Vitex orinocensis,Kunth,7309336.0,865904-1,LC
1431045,['Smallflower chastetree'],Vitex parviflora,A.Juss.,2925563.0,865916-1,LC
1424335,['Manè'],Vitex pinnata,L.,7309306.0,865935-1,LC
1404419,[],Vitex polygama,Cham.,7309300.0,865939-1,LC
1378633,"['Smelly-berry fingerleaf', 'Pooraberry']",Vitex pooara,Corbishley,3903553.0,865940-1,LC
1422625,"['Pipe-stem Fingerleaf', 'Pipe-stem tree']",Vitex rehmannii,Gürke,3903327.0,865964-1,LC
1403693,[],Vitex stahelii,Moldenke,3902751.0,866014-1,LC
1403692,[],Vitex triflora,Vahl,7309189.0,866038-1,LC
1408829,"['Indian three-leaf vitex', 'Indian wild pepper', 'Indian-privet', 'Hand-of-Mary', 'Simple-leaf chastetree', 'Simpleleaf chastetree', 'Three-Leaf Chastetree', 'Grupheueng', 'Liligundi', 'ဒညောဝ်၊ တၞံ', 'Arabian Lilac', 'Hand of Mary', 'Simple-leaf Chaste-tree', 'Three-leaved Chaste Tree', 'Man jing', 'San ye man jing']",Vitex trifolia,L.,2925561.0,866039-1,
1422626,['Silver Fingerleaf'],Vitex zeyheri,Sond. ex Schauer,3901975.0,866080-1,LC
1362857,"['Embrert', 'Garden quinine', 'Sorcerers Bush', 'Wild Jasmine', 'شمشاد اهوازی']",Volkameria inermis,L.,2925354.0,866113-1,
1564907,[],Volkameria ligustrina,Jacq.,5610118.0,866119-1,LC
1696922,[],Agatea longipedicellata,(Baker f.) Guillaumin & Thorne,4077641.0,866189-1,
1696926,[],Agatea schlechteri,Melch.,4077594.0,866192-1,
1406218,[],Amphirrhox longifolia,(A.St.-Hil.) Spreng.,4075006.0,866404-1,LC
1696935,[],Anchietea pyrifolia,(Mart.) G.Don,8335905.0,866411-1,
1465505,[],Cryptocoryne albida,R.Parker,2869268.0,86658-1,LC
1414605,[],Hybanthus caledonicus,(Turcz.) Cretz.,4074248.0,866619-1,
1718363,['Water Trumpet'],Cryptocoryne ciliata,(Roxb.) Schott,7551029.0,86671-1,LC
1403699,[],Leonia glycycarpa,Ruiz & Pav.,7296446.0,866956-1,LC
1406221,[],Paypayrola confertiflora,Tul.,4074361.0,867028-1,LC
1403860,[],Paypayrola guianensis,Aubl.,4074325.0,867031-1,LC
1465532,[],Cryptocoryne nevillii,Trimen,2869133.0,86716-1,
1406753,[],Rinorea guianensis,Aubl.,8151085.0,867224-1,
1432212,[],Rinorea ilicifolia,(Welw. ex Oliv.) Kuntze,7296417.0,867242-1,LC
1404202,[],Rinorea lindeniana,(Tul.) Kuntze,7296368.0,867281-1,LC
1432213,[],Rinorea oblongifolia,(C.H.Wright) C.Marquand ex Chipp,8314390.0,867327-1,
1465543,[],Cryptocoryne spiralis,(Retz.) Fisch. ex Wydler,2869170.0,86733-1,
1402599,['Creole-Tea'],Sauvagesia erecta,L.,5421109.0,867452-1,LC
1608855,[],Sauvagesia pulchella,Planch.,5552883.0,867465-1,
1697141,[],Schweiggeria fruticosa,Spreng.,4076707.0,867482-1,
1442042,"[""Walker's Water-Trumpet"", 'Water-trumpet']",Cryptocoryne walkeri,Schott,2869125.0,86749-1,
1420995,"[""Wendt's water trumpet"", ""Wendt's watertrumpet""]",Cryptocoryne wendtii,de Wit,2869214.0,86750-1,
1697149,[],Viola aetolica,Boiss. & Heldr.,5664174.0,867567-1,
1360861,"['White violet', 'Parma violet']",Viola alba,Besser,7296398.0,867579-1,
1360862,[],Viola anagae,Gilli,5663738.0,867620-1,
1360863,"['Shrubby Violet', 'Tree violet']",Viola arborescens,L.,7296290.0,867649-1,
1397553,[],Viola bertolonii,Pio,7641431.0,867731-1,
1397123,"['Alpine yellow violet', 'Two-flower violet', 'Twinflower violet', 'Arctic yellow violet', 'Northern violet', 'Northern yellow violet', 'Twin-flowered Violet', 'Two-flowered Violet', 'Twoflower Violet', 'Yellow Wood-violet']",Viola biflora,L.,5331325.0,867746-1,
1721276,[],Viola bissetii,Maxim.,7296586.0,867751-1,
1465562,[],Culcasia mannii,(Hook.f.) Engl.,2869030.0,86776-1,
1397126,[],Viola bubanii,Timb.-Lagr.,7296496.0,867795-1,
1397129,"['Alpine Pansy', 'Gesporntes Veilchen', 'Long-spurred Pansy', 'Pansy']",Viola calcarata,L.,7296469.0,867819-1,
1414200,"['Canada violet', 'Tall-white violet', 'Eastern Canada violet', 'Canadian White Violet', 'Canada White Violet']",Viola canadensis,L.,5331231.0,867832-1,
1697191,[],Viola cazorlensis,Gand.,5663812.0,867859-1,
1397131,[],Viola cenisia,L.,7296350.0,867864-1,
1397135,[],Viola collina,Besser,7296247.0,867910-1,
1397137,"['Bedding pansy', 'Horned violet', 'Tufted pansy', 'Viola', 'Horned pansy', 'Horned Violets']",Viola cornuta,L.,7628663.0,867953-1,
1397523,[],Viola corsica,Nyman,7296660.0,867958-1,
1398772,[],Viola crassiuscula,Bory,5665167.0,867965-1,
1397886,"['Blue marsh violet', 'Marsh blue violet', 'Marsh violet', 'Meadow violet']",Viola cucullata,Aiton,5331189.0,867972-1,
1697223,[],Viola dacica,Borbás,5664792.0,867996-1,
1697232,[],Viola demetria,Prolongo ex Boiss.,5664551.0,868025-1,
1697234,[],Viola diffusa,Ging.,8106870.0,868041-1,
1397140,['Diverse-leaved Violet'],Viola diversifolia,(DC.) W.Becker,5664276.0,868055-1,
1403485,[],Ecclinusa guianensis,Eyma,2887376.0,86806-2,LC
1439609,"[""Douglas' golden violet""]",Viola douglasii,Steud.,5331351.0,868064-1,
1718041,[],Ecclinusa lanceolata,(Mart. & Eichler) Pierre,2887358.0,86808-2,LC
1721248,[],Viola eizanensis,(Makino) Makino,5663904.0,868094-1,
1397142,"['Tall Violet', 'Manchu Viola']",Viola elatior,Fr.,7707374.0,868097-1,
1399447,[],Viola eugeniae,Parl.,5663610.0,868125-1,
1414202,"['Stream violet', 'Pioneer violet', 'Smooth yellow woodland violet', 'Yellow wood violet']",Viola glabella,Nutt.,5331176.0,868221-1,
1697288,[],Viola granulosa,Wedd.,5664852.0,868259-1,LC
1721243,[],Viola grypoceras,A.Gray,7296559.0,868269-1,
1697296,"['Australian violet', 'Creeping violet', 'Trailing violet', 'Ivy-leaf violet', 'Ivy-leaved Violet']",Viola hederacea,Labill.,7296375.0,868284-1,
1361898,['Hairy violet'],Viola hirta,L.,5664290.0,868309-1,
1472063,"[""Torrey's craglily"", 'Amberlily']",Echeandia flavescens,(Schult. & Schult.f.) Cruden,2767841.0,86831-2,LC
1721246,[],Viola hirtipes,S.Moore,7296463.0,868313-1,
1397149,['Rouen pansy'],Viola hispida,Lam.,5663414.0,868315-1,CR
1397150,[],Viola hymettia,Boiss. & Heldr.,5663945.0,868357-1,
1408825,['Long Sepal Violet'],Viola inconspicua,Blume,7296357.0,868371-1,
1472085,['Ollie’s Lily'],Echeandia mexicana,Cruden,2767837.0,86839-2,
1697320,[],Viola jaubertiana,Marès & Vigin.,5663499.0,868411-1,
1397156,[],Viola jordanii,Hanry,7344870.0,868417-1,
1721256,[],Viola keiskei,Miq.,5663301.0,868436-1,
1360869,"['Dwarf pansy', 'Field pansy', 'Dwarf Violet']",Viola kitaibeliana,Schult.,5331342.0,868446-1,
1697329,[],Viola kusanoana,Makino,7296696.0,868471-1,
1414204,"['American dog violet', 'Alpine violet', 'Labrador violet', 'Dog violet', 'Heath Dog Violet', 'Northern Blue Violet']",Viola labradorica,Schrank,5331200.0,868477-1,
1397158,"['Pale dog violet', 'Pale Heath Violet']",Viola lactea,Sm.,7946708.0,868484-1,
1414205,"['Bog white violet', 'Lance-leaf violet', 'Eastern water violet', 'Strap-leaf violet', 'Lance-Leaved Violet', 'White Bog Violet', 'Strap-Leaved Violet', 'Water Violet']",Viola lanceolata,L.,5331183.0,868494-1,LC
1697332,[],Viola langeana,Valentine,5665222.0,868501-1,
1439621,"['Pine violet', 'Yellow-wood violet']",Viola lobata,Benth.,5331345.0,868552-1,
1528650,"['Black Prince', 'Dark moon', 'Black Prince is an affinis hybrid, not a common name for it']",Echeveria affinis,E.Walther,4197585.0,86856-2,
1397161,"['Mountain pansy', 'Pansy']",Viola lutea,Huds.,8388117.0,868582-1,
1697345,[],Viola maculata,Cav.,7296441.0,868595-1,
1721250,"['Manchuria Violet', 'Violet']",Viola mandshurica,W.Becker,7296405.0,868618-1,
1404854,[],Dieffenbachia humilis,Poepp.,2869409.0,86868-1,
1397168,['Wonder violet'],Viola mirabilis,L.,5331268.0,868689-1,
1697365,[],Viola montcaunica,Pau,5930214.0,868709-1,
1528656,[],Echeveria angustifolia,E.Walther,4197324.0,86872-2,
1528658,['Hidden Queen'],Echeveria australis,Rose,4197223.0,86876-2,
1360872,"['Sweet violet', 'Garden violet', 'English violet', ""Florist's violet"", 'Common violet', 'Aeppelleaf', 'Wood violet', 'Æppellēaf', 'March Violet', 'Sweet Blue Violet', 'Marsh violet', 'Viola odorata', 'Violeta', 'Blåveis']",Viola odorata,L.,5331181.0,868828-1,
1528662,[],Echeveria bicolor,(Kunth) E.Walther,7334789.0,86883-2,
1721233,['Golden violet'],Viola orientalis,(Maxim.) W.Becker,5664365.0,868855-1,
1697394,[],Viola orphanidis,Boiss.,7296475.0,868859-1,
1697399,"['Early blue violet', 'Plains violet', 'Tri-lobe violet', 'Wood violet', 'Palmate-leaf violet', 'Crowfoot violet', 'Lovell violet', 'Whorled violet', 'Wild okra', 'Three-Lobe Violet', 'Early blue or Palmate-leaved violet', 'Smoothish Yellow violet', 'Wood Violets', 'Palmate-Leaved Violet', 'Three-Lobed Violet']",Viola palmata,L.,5331370.0,868887-1,
1360874,"['Alpine marsh violet', 'Marsh violet', 'Northern marsh violet', 'White Marsh Violet']",Viola palustris,L.,5331355.0,868891-1,LC
1360876,[],Viola parvula,Tineo,7504019.0,868910-1,
1697402,['China violet'],Viola patrinii,Ging.,7390250.0,868915-1,
1697410,[],Viola phalacrocarpa,Maxim.,7296742.0,868952-1,
1465622,"['Dieffenbachia Green Magic', 'دیفن باخیا', 'Arrow crane']",Dieffenbachia oerstedii,Schott,2869429.0,86896-1,
1397181,"['Cutleaf Japanese Violet', 'Pinnate violet']",Viola pinnata,L.,5665462.0,868967-1,
1697415,[],Viola polypoda,Turcz.,5665323.0,868985-1,
1465625,['Travelling Plant'],Dieffenbachia parlatorei,Linden & André,2869461.0,86899-1,
1528674,[],Echeveria chiclensis,(Ball) A.Berger,7334733.0,86900-2,
1528675,['Cat’s Claw Echeveria'],Echeveria chihuahuaensis,Poelln.,4202785.0,86901-2,
1397184,[],Viola pumila,Chaix,7499288.0,869057-1,
1528678,['Red top queen'],Echeveria colorata,E.Walther,7334709.0,86906-2,
1414216,"['Pine violet', 'Goosefoot violet', 'Mountain violet', 'Goose-foot yellow violet', 'Purplish violet', 'Goosefoot yellow violet']",Viola purpurea,Kellogg,5331324.0,869063-1,
1697430,[],Viola pusilla,Poepp.,5664196.0,869068-1,
1423120,[],Viola pygmaea,Juss. ex Poir.,5664172.0,869071-1,
1362396,['Pyrenean-violet'],Viola pyrenaica,Ramond ex DC.,7296427.0,869073-1,
1397185,"['Early dog violet', 'Wood dog violet', 'Pale Wood-violet', 'Violeta de câine']",Viola reichenbachiana,Jord. ex Boreau,5663962.0,869090-1,
1385960,"['Dumb cane', 'دیفن', 'دیفن باخیا', 'چرا زبان فارسی ندارین؟', 'Mother-in-law-plant', 'The Plant-My-Wife-Brought-Home', 'Dumbplant', 'Mother-in-law plant', 'سم برگ', 'Tuftroot', 'Dieffenbachia', 'Daun Bahagia', 'Sri Rejeki', 'Chinapaam', 'White Princess']",Dieffenbachia seguine,(Jacq.) Schott,2869345.0,86911-1,
1360878,"['Wood violet', 'Common dog violet', 'Dog violet', 'Blunt-spurred violet', ""Rivinus' violet""]",Viola riviniana,Rchb.,7296321.0,869126-1,
1697445,[],Viola rossii,Hemsl.,8402903.0,869136-1,
1397524,['Teesdale Violet'],Viola rupestris,F.W.Schmidt,7296242.0,869158-1,
1528682,[],Echeveria crenulata,Rose,4202486.0,86917-2,
1414221,"['Fringed violet', 'Arrowhead violet', 'Arrowleaf violet', 'Arrow-Leaved Violet']",Viola sagittata,Aiton,5331364.0,869176-1,
1360879,[],Viola saxifraga,Maire,5665300.0,869197-1,
1528684,[],Echeveria cuspidata,Rose,7334682.0,86920-2,
1360880,[],Viola scorpiuroides,Coss.,5665107.0,869222-1,
1439633,"['Fan violet', ""Shelton's violet""]",Viola sheltonii,Torr.,5331185.0,869257-1,
1528687,['Painted-lady'],Echeveria derenbergii,J.A.Purpus,4202281.0,86926-2,
1721263,[],Viola sieboldii,Maxim.,7296546.0,869263-1,
1697462,[],Viola sieheana,W.Becker,5664729.0,869264-1,
1414226,"['Striped violet', 'Pale violet', 'Cream violet', 'Cream-white violet', 'Common white violet', 'Striped Cream Violet']",Viola striata,Aiton,5331184.0,869308-1,
1397193,['Russian Violet'],Viola suavis,M.Bieb.,7544600.0,869322-1,
1418517,"['Pearl echeveria', 'Mexican snowball', 'White Mexican-rose', 'Mexican-gem', 'Dark Moon', 'Fleur Blanc', 'લક્ષ્મી કમળ', 'Rock Rose', 'Echeveria']",Echeveria elegans,Rose,8315197.0,86934-2,
1465647,[],Dracontium gigas,(Seem.) Engl.,5330725.0,86938-1,
1528690,[],Echeveria erubescens,E.Walther,4202037.0,86940-2,
1697487,[],Viola thomasiana,Songeon & E.P.Perrier,5663507.0,869402-1,
1356215,"['Pansy', 'Johnny jumpup', 'Viola', 'Wild Pansy', 'Johnny-jump-up', 'Heartsease', 'Field pansy', ""Heart's-ease"", 'Miniature pansy', 'Love-in-idleness', 'European wild pansy', 'Herb trinity', 'Three-colored Violet', 'Pansy violet', ""Ladies'-Delight"", 'Three-Coloured Violet', 'Banewort', 'Dan i noć', 'بنفشه', 'Stemorsblomster', 'گل بنفشه']",Viola tricolor,L.,5331347.0,869428-1,
1439638,"['Three-part violet', 'Threepart violet']",Viola tripartita,Elliott,5331304.0,869437-1,
1439639,['Ponderosa violet'],Viola umbraticola,Kunth,5331292.0,869454-1,
1418519,"['Giant Hens and Chicks', 'Echeveria Dusty Rose']",Echeveria gigantea,Rose & Purpus,4201805.0,86947-2,
1721262,[],Viola vaginata,Maxim.,7296635.0,869471-1,
1397200,[],Viola valderia,All.,5665113.0,869474-1,
1439641,"['Carolina violet', 'Southern woolly violet']",Viola villosa,Walter,5331197.0,869511-1,
1528703,[],Echeveria grisea,E.Walther,4201479.0,86961-2,
1420828,"['Amur Peppervine', 'Porcelain Berry', 'Porcelain Vine']",Ampelopsis glandulosa,(Wall.) Momiy.,7293727.0,869644-1,
1697613,['Japanese peppervine'],Ampelopsis japonica,(Thunb.) Makino,7394232.0,869647-1,
1360994,[],Dracunculus canariensis,Kunth,5330012.0,86970-1,
1528709,[],Echeveria hyalina,E.Walther,4200928.0,86972-2,
1697704,[],Cissus assamica,(M.A.Lawson) Craib,4053180.0,869775-1,
1719831,"['Climbing-begonia', 'Trailing-begonia', 'Rex-begonia-vine']",Cissus discolor,Blume,4054691.0,869840-1,
1360995,"['Dragon Lily', 'Dragon arum', ""Devil's-tongue"", 'Common dracunculus', 'Arum Arrowroot', 'Black Arum', 'Dragonwort', 'Earth penis']",Dracunculus vulgaris,Schott,5330001.0,86985-1,LC
1418521,"['Ghost echeveria', 'Lilac Rose', 'Rose cabbage', 'Mexican Rose', 'Hens and chicks']",Echeveria lilacina,Kimnach & Moran,4200810.0,86992-2,
1528717,[],Echeveria longissima,E.Walther,7334437.0,86999-2,
1360996,[],Eminium spiculatum,(Blume) Schott,2867716.0,87002-1,
1528720,[],Echeveria lutea,Rose,7334426.0,87002-2,
1379098,[],Cissus quinquangularis,Chiov.,4053137.0,870046-1,
1697882,[],Cissus serrulatifolia,L.O.Williams,8283550.0,870075-1,
1528725,[],Echeveria megacalyx,E.Walther,4200487.0,87008-2,
1528726,[],Echeveria meyraniana,E.Walther,4200455.0,87010-2,
1421025,[],Epipremnum amplissimum,(Schott) Engl.,2868312.0,87011-1,
1528728,[],Echeveria minima,J.Meyrán,4200411.0,87012-2,
1409602,"['Golden pothos', 'Money plant', 'پیتوس ابلق', 'پتوس', ""Devil's-ivy"", 'Pothos', 'Marble queen pothos', 'Variegated philodendron', 'Neon Pothos', ""Pothos 'n Joy'"", 'Manjula', 'Ivy', 'Pearls and Jade Pothos', 'Global Green pothos', 'پیتوس.', 'Snow queen pothos', ""Golden hunter's-robe"", 'Tonga Vine', 'Pothos vine', 'پتوس ارتشی', 'Gullranka', 'Julieta (Mexico)', 'Sri Gading', 'پتوس مرمری', 'ધન વેલ', 'Jessenia pothos', 'Sirih gading', 'Lemon & Lime Pothos', 'Doras vine', 'ရွှေလာငွေလာ (in Burmese)', 'پتوس نئون']",Epipremnum aureum,(Linden & André) G.S.Bunting,2868323.0,87014-1,
1431443,[],Cyphostemma adenocaule,(Steud. ex A.Rich.) Desc. ex Wild & R.B.Drumm.,7293759.0,870171-1,
1528732,"['Copper-roses', 'Copperleaf']",Echeveria multicaulis,Rose,4200260.0,87019-2,
